"car_id","url","manufacturer","model","badge","year","price","currency","main_image","location","fuel_type","seller_type","seller_id","images","vehicle_description","powerplant_type","cost_to_insure","engine","dealer_info","year_num"
"OAG-AD-24296699","https://www.carsales.com.au/cars/details/2024-chery-tiggo-8-pro-max-ultimate-awd-auto-awd-my24/OAG-AD-24296699/","chery","tiggo 8 pro max","Tiggo 8 Pro Max Ultimate AWD Auto AWD MY24","2024",40990,"AUD","https://carsales.pxcrush.net/carsales/cars/dealer/f25dw7885lvc9kkiritvr1hku.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","NSW","Petrol","dealer","AGC-SELLER-66577","[""https://carsales.pxcrush.net/carsales/cars/dealer/f25dw7885lvc9kkiritvr1hku.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/9lrfpaq4h6bnhe0l5nthd4872.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/jbct2bki9ef045ws8oqi7dd8.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/6iws7uuho1sz04uctwsza8h2a.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/2hpcuqhzieoq0r8tzlvq69dhu.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2024 Chery Tiggo 8 Pro Max Ultimate AWD Auto AWD MY24","4cyl 2.0L T Petrol",,"4cyl 2.0L T Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2024
"SSE-AD-14389656","https://www.carsales.com.au/cars/details/2017-mercedes-benz-cla-class-cla200-auto/SSE-AD-14389656/","mercedes-benz","cla-class","2017 Mercedes-Benz CLA-Class CLA200 Auto","2017",32500,"AUD","https://carsales.pxcrush.net/carsales/cars/private/5vctr1vumkqy0hjmt4bdz1tkn.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","QLD","Petrol","private","SSE-SELLER-14389656","[""https://carsales.pxcrush.net/carsales/cars/private/5vctr1vumkqy0hjmt4bdz1tkn.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/51h8ozk8zgvsrapx3zfo3nx0f.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/9y9m27fml7fw4t7z6giopp4f0.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/cl9zyoah59wzp2m35q6oowgtu.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/7h7lpdf55h7v3rw7hcu5e3gta.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2017 Mercedes-Benz CLA-Class CLA200 Auto","4cyl 1.6L T Petrol",,"4cyl 1.6L T Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2017
"SSE-AD-13839139","https://www.carsales.com.au/cars/details/2020-mazda-cx-5-maxx-sport-kf-series-auto-i-activ-awd/SSE-AD-13839139/","mazda","cx-5","CX-5 Maxx Sport KF Series Auto i-ACTIV AWD","2020",25000,"AUD","https://carsales.pxcrush.net/carsales/cars/private/2f3b62u7cl638cq0kaidk1fuh.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","VIC","Petrol","private","SSE-SELLER-13839139","[""https://carsales.pxcrush.net/carsales/cars/private/2f3b62u7cl638cq0kaidk1fuh.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/dz0jaqgs5nwv5fv95j5nxq4vq.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/6h6ehiwz1h64xt7d9qo7idn4b.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/ccyf9nyimmysognwphrgej6mx.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/59cuefa2jxz27xx071gs0e7po.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2020 Mazda CX-5 Maxx Sport KF Series Auto i-ACTIV AWD","4cyl 2.5L Petrol",,"4cyl 2.5L Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2020
"OAG-AD-24278479","https://www.carsales.com.au/cars/details/2024-hyundai-i30-premium-auto-my24/OAG-AD-24278479/","hyundai","Hyundai","i30 Premium Auto MY24","2024",36588,"AUD","https://carsales.pxcrush.net/carsales/cars/dealer/63v3hzvovgawgol4cu23sle78.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","QLD","Petrol","dealer","AGC-SELLER-61435","[""https://carsales.pxcrush.net/carsales/cars/dealer/63v3hzvovgawgol4cu23sle78.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/349lujz6cx7grzungwgy3ol2y.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/9bif6sxpjr6jhtqb97o7unukk.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/7kpam9ro97yqztnbgw7pfekan.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/2emt8kxipvt60xhhow8p2qaj4.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2024 Hyundai i30 Premium Auto MY24","4cyl 2.0L Petrol",,"4cyl 2.0L Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2024
"SSE-AD-18496139","https://www.carsales.com.au/cars/details/2009-nissan-navara-dx-d22-manual-4x2-my09/SSE-AD-18496139/","nissan","Nissan","Navara DX D22 Manual 4x2 MY09","2009",7900,"AUD","https://carsales.pxcrush.net/carsales/cars/private/96dzzqknh1097wogil4hfphmf.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","NSW","Diesel","private","SSE-SELLER-18496139","[""https://carsales.pxcrush.net/carsales/cars/private/96dzzqknh1097wogil4hfphmf.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/26b78o3e1kpt9xig1wyptn5qr.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/o149jrc06xt677heuu5r7xtq.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/5e1b4lt2tl394gr8vzrl9agh4.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/6wv033d9j2jbo3d7x6cobwgik.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2009 Nissan Navara DX D22 Manual 4x2 MY09","4cyl 2.5L T Diesel",,"4cyl 2.5L T Diesel","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2009
"OAG-AD-23736959","https://www.carsales.com.au/cars/details/2023-ssangyong-musso-ultimate-xlv-auto-4x4-my24/OAG-AD-23736959/","ssangyong","SsangYong","Musso Ultimate XLV Auto 4x4 MY24","2023",47250,"AUD","https://carsales.pxcrush.net/carsales/car/dealer/8iim0clfsalxf9e9m1fqxodol.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","NSW","Diesel","dealer","AGC-SELLER-55793","[""https://carsales.pxcrush.net/carsales/car/dealer/8iim0clfsalxf9e9m1fqxodol.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/345d1cb85c9ba2d7c9d4c7cabd6b43b0.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/3m7zbqto487i3rsssr4yxx19c.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/ee0382babc4fa881b4d18c994bdd40c4.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/4aaf6a8486b69d35ecf3c15785693152.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2023 SsangYong Musso Ultimate XLV Auto 4x4 MY24","4cyl 2.2L T Diesel",,"4cyl 2.2L T Diesel","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2023
"OAG-AD-24409080","https://www.carsales.com.au/cars/details/2018-audi-a1-sport-auto-my18/OAG-AD-24409080/","audi","a1","A1 Sport Auto MY18","2018",18590,"AUD","https://carsales.pxcrush.net/carsales/car/dealer/2bibnwre151qsk2dl33fvezi1.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","VIC","Petrol","dealer","AGC-SELLER-63993","[""https://carsales.pxcrush.net/carsales/car/dealer/2bibnwre151qsk2dl33fvezi1.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/atohwdx1gz7y80w5zxyhslbwy.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/10j07kevgmaj9vhshvjclz4hg.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/5hj1ghrohernxm2kzs0tw0dji.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/bsuujtwy1cuk7n7q70bxg7yv2.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2018 Audi A1 Sport Auto MY18","4cyl 1.4L T Petrol",,"4cyl 1.4L T Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2018
"SSE-AD-18857221","https://www.carsales.com.au/cars/details/2004-jeep-cherokee-renegade-auto-4x4-my05/SSE-AD-18857221/","jeep","Jeep","Cherokee Renegade Auto 4x4 MY05","2004",5000,"AUD","https://carsales.pxcrush.net/carsales/cars/private/appkixywbh366vpda4j6uh82o.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","NSW","Petrol","private","SSE-SELLER-18857221","[""https://carsales.pxcrush.net/carsales/cars/private/appkixywbh366vpda4j6uh82o.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/3n9i84h1epid4l1zbsvbdaii0.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/9vnkzsbdcypmhw2fh41dhhxd6.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/975yz68rbbahqr0v7qidv655w.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/62m57fs5b5i91frxcnikp4ebd.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2004 Jeep Cherokee Renegade Auto 4x4 MY05","6cyl 3.7L Petrol",,"6cyl 3.7L Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2004
"OAG-AD-24234491","https://www.carsales.com.au/cars/details/2020-mazda-cx-9-sport-tc-auto/OAG-AD-24234491/?gts=OAG-AD-24234491&gtsSaleId=OAG-AD-24234491&gtsViewType=showcase&rankingType=showcase","mazda","Mazda","CX-9 Sport TC Auto","2020",30885,"AUD","https://carsales.pxcrush.net/carsales/cars/dealer/5cvet4dv0amg98uos64qs8cyu.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","WA","Petrol","dealer","AGC-SELLER-11174","[""https://carsales.pxcrush.net/carsales/cars/dealer/5cvet4dv0amg98uos64qs8cyu.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/8pm3gc3xetmkz79u2r1j088ts.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/bg3y6pz6nl5e3cox20nzhlyu1.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/7qso1pj2d4iykwx15a1de9fmo.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/91tax8lz1mnyp58d8jhokbw1f.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2020 Mazda CX-9 Sport TC Auto","4cyl 2.5L T Petrol",,"4cyl 2.5L T Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2020
"OAG-AD-23715463","https://www.carsales.com.au/cars/details/2024-volkswagen-t-cross-85tsi-style-d31-auto-my24/OAG-AD-23715463/?gts=OAG-AD-23715463&gtsSaleId=OAG-AD-23715463&gtsViewType=topspot&rankingType=topspot","volkswagen","Volkswagen","T-Cross 85TSI Style D31 Auto MY24","2024",35888,"AUD","https://carsales.pxcrush.net/carsales/cars/dealer/8t57rbogkypxhjr3d4wu8fvjw.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","WA","Petrol","dealer","AGC-SELLER-63997","[""https://carsales.pxcrush.net/carsales/cars/dealer/8t57rbogkypxhjr3d4wu8fvjw.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/39i6vbvrcngea71ofdm7nuzxi.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/9rendsgfg2opzex9owjvx3vbb.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/cib7ra21yvyzn0j6wbfx8sqwy.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/1iq5k26d8dootlsnedjjy1e1o.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2024 Volkswagen T-Cross 85TSI Style D31 Auto MY24","3cyl 1.0L T Petrol",,"3cyl 1.0L T Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2024
"OAG-AD-24275487","https://www.carsales.com.au/cars/details/2005-suzuki-swift-auto/OAG-AD-24275487/","suzuki","Suzuki","Swift Auto","2005",6499,"AUD","https://carsales.pxcrush.net/carsales/cars/dealer/7w0iqpx3tfvddisl7csnoqh7f.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","VIC","Petrol","dealer","AGC-SELLER-18416","[""https://carsales.pxcrush.net/carsales/cars/dealer/7w0iqpx3tfvddisl7csnoqh7f.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/5fsr959a50o7c5we4w061ef7k.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/5xqqfdlinj1xwqhu4wa65ksqm.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/7zy5194urowtq2i6pv441hl.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/2onnr1xq06m5zkm9ty1aa31f7.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2005 Suzuki Swift Auto","4cyl 1.5L Petrol",,"4cyl 1.5L Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2005
"OAG-AD-24099922","https://www.carsales.com.au/cars/details/2024-mg-mg3-excite-auto-my24-5/OAG-AD-24099922/","mg","MG","MG3 Excite Auto MY24.5","2024",25900,"AUD","https://carsales.pxcrush.net/carsales/car/dealer/cz9xnyzo29v7oz0ddedohp6pq.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","QLD","Hybrid","dealer","AGC-SELLER-56100","[""https://carsales.pxcrush.net/carsales/car/dealer/cz9xnyzo29v7oz0ddedohp6pq.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/15d6jqtxutoimnmpvzxa3c36p.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/3o04idlsnx2vdc0r593v8anyz.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/e4151ea1aa4f027a7f4e4a52380399f4.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/edf2ny7ajjdh2e5noyqejc5h9.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2024 MG MG3 Excite Auto MY24.5","4cyl 1.5L Hybrid",,"4cyl 1.5L Hybrid","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2024
"OAG-AD-23702115","https://www.carsales.com.au/cars/details/2024-mg-hs-vibe-auto-my24-5/OAG-AD-23702115/","mg","MG","HS Vibe Auto MY24.5","2024",36690,"AUD","https://carsales.pxcrush.net/carsales/car/dealer/e0odt2yipzdjjlco37lbqrhmz.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","VIC","Petrol","dealer","AGC-SELLER-53007","[""https://carsales.pxcrush.net/carsales/car/dealer/e0odt2yipzdjjlco37lbqrhmz.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/c3c707b207993a3186d98ee50df468aa.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/831353cbff51c8603286bb81a96a7d1d.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/dd2260b881f8c637d504166fe021f105.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/a5bebdfd5dc12e131ea2731e75428968.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2024 MG HS Vibe Auto MY24.5","4cyl 1.5L T Petrol",,"4cyl 1.5L T Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2024
"OAG-AD-24412709","https://www.carsales.com.au/cars/details/2025-bmw-x3-m50-xdrive-g45-auto-4x4/OAG-AD-24412709/","bmw","BMW","X3 M50 xDrive G45 Auto 4x4","2025",139900,"AUD","https://carsales.pxcrush.net/carsales/cars/dealer/a6az0770f6rnf3hri3yq7amqc.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","NSW","Petrol","dealer","AGC-SELLER-63010","[""https://carsales.pxcrush.net/carsales/cars/dealer/a6az0770f6rnf3hri3yq7amqc.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/285kvsa58iyhf0bxrro9zkof2.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/3ym7io8ux2lpf275fhbhecyly.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/989gudtb2pxw6vqlgesuuy3b0.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/czfsbtczjrhsp6m7f6gfpgwc9.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2025 BMW X3 M50 xDrive G45 Auto 4x4","6cyl 3.0L T Petrol",,"6cyl 3.0L T Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2025
"OAG-AD-24462651","https://www.carsales.com.au/cars/details/2012-lexus-ct-ct200h-luxury-auto/OAG-AD-24462651/","lexus","Lexus","CT CT200h Luxury Auto","2012",21888,"AUD","https://carsales.pxcrush.net/carsales/cars/dealer/e2u6olxzdtot167tpl6tz9ixr.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","WA","Hybrid","dealer","AGC-SELLER-12781","[""https://carsales.pxcrush.net/carsales/cars/dealer/e2u6olxzdtot167tpl6tz9ixr.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/3k026b7cuvjhhw8i8negdun4r.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/3iz37c5xv9guxkf0qkuwlt33k.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/2qx5kv81anfgera2h1sfab1qe.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/f4itbsuzwymk37mkm9m1utr3d.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2012 Lexus CT CT200h Luxury Auto","4cyl 1.8L Hybrid",,"4cyl 1.8L Hybrid","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2012
"SSE-AD-17445560","https://www.carsales.com.au/cars/details/2014-ram-3500-hd-longhorn-auto-4x4/SSE-AD-17445560/","ram","RAM","3500 HD Longhorn Auto 4x4","2014",95000,"AUD","https://carsales.pxcrush.net/carsales/cars/private/6rui04vh7s2b98x9n5q6mfbww.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","VIC","Diesel","private","SSE-SELLER-17445560","[""https://carsales.pxcrush.net/carsales/cars/private/6rui04vh7s2b98x9n5q6mfbww.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/at4lvpgyss0l9rt07c6m28i2f.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/7zds7gxf1yt7li2ty6h7tdg9l.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/1ldvxktz3x8jlpdc5isnxi5nf.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/wd552vp31jzd0vokyo7muyf1.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2014 RAM 3500 HD Longhorn Auto 4x4","6cyl 6.7L T Diesel",,"6cyl 6.7L T Diesel","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2014
"OAG-AD-24368009","https://www.carsales.com.au/cars/details/2018-volkswagen-caddy-tsi220-trendline-2k-swb-auto-my19/OAG-AD-24368009/","volkswagen","Volkswagen","Caddy TSI220 Trendline 2K SWB Auto MY19","2018",24999,"AUD","https://carsales.pxcrush.net/carsales/car/dealer/duqaavskqhtc41hni4o3x4mez.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","NSW","Petrol","dealer","AGC-SELLER-17633","[""https://carsales.pxcrush.net/carsales/car/dealer/duqaavskqhtc41hni4o3x4mez.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/2ab9g71tulpyvxc2kj52hfu6r.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/4lz16tac07k0vnl6d1dp48ztt.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/5ywq259druj6ipatxpmqwpano.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/77sfosimnwfnbx8mn43shmhzd.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2018 Volkswagen Caddy TSI220 Trendline 2K SWB Auto MY19","4cyl 1.4L T Petrol",,"4cyl 1.4L T Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2018
